"URL","Locale","Locale Name","Title","Title Length","HTML Lang","Status","Error"
"https://www.aiseoturbo.com/id/help/getting-started","id","Bahasa Indonesia","Langkah Awal - Panduan Setup SEO - Indonesia | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/fr/help/getting-started/quick-start","fr","Français","Guide Démarrage Rapide - Setup 10 Minutes - | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/de/help/getting-started/quick-start","de","Deutsch","Schnellstart Guide - Setup in 10 Minuten - | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/es/help/getting-started/quick-start","es","Español","Guía Inicio Rápido - Setup 10 Minutos - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/it/help/getting-started/quick-start","it","Italiano","Guida Avvio Rapido - Setup 10 Minuti - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/id/help/getting-started/quick-start","id","Bahasa Indonesia","Panduan Mulai Cepat - Setup 10 Menit - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/fr/help/getting-started/first-audit","fr","Français","Premier Audit SEO - Guide Pas à Pas - France | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/de/help/getting-started/first-audit","de","Deutsch","Erster SEO Audit - Schritt-für-Schritt Guide | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/es/help/getting-started/first-audit","es","Español","Primer Auditoría SEO - Guía Paso a Paso - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/it/help/getting-started/first-audit","it","Italiano","Primo Audit SEO - Guida Passo Passo - Italia | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/id/help/getting-started/first-audit","id","Bahasa Indonesia","Audit SEO Pertama - Panduan Langkah demi | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/fr/help/getting-started/seo-scores","fr","Français","Scores SEO - Comprendre Résultats - France | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/de/help/getting-started/seo-scores","de","Deutsch","SEO Scores - Ergebnisse Verstehen - | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/es/help/getting-started/seo-scores","es","Español","Puntuaciones SEO - Entender Resultados - | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/it/help/getting-started/seo-scores","it","Italiano","Punteggi SEO - Capire Risultati - Italia | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/id/help/getting-started/seo-scores","id","Bahasa Indonesia","Skor SEO - Pahami Hasil - Indonesia | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/fr/help/seo-tools-features","fr","Français","Fonctionnalités Outils SEO - Guide - France | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/de/help/seo-tools-features","de","Deutsch","SEO Tools Funktionen - Guide - Deutschland | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/es/help/seo-tools-features","es","Español","Características Herramientas SEO - Guía - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/it/help/seo-tools-features","it","Italiano","Funzionalità Strumenti SEO - Guida - Italia | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/id/help/seo-tools-features","id","Bahasa Indonesia","Fitur Alat SEO - Panduan - Indonesia | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/fr/help/features/seo-audit","fr","Français","Guide Fonction Audit SEO - Analyse Site - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/de/help/features/seo-audit","de","Deutsch","SEO Audit Feature Guide - Website Analyse - | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/es/help/features/seo-audit","es","Español","Guía Función Auditoría SEO - Análisis Sitio | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/features/seo-audit","it","Italiano","Guida Funzione Audit SEO - Analisi Sito - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/id/help/features/seo-audit","id","Bahasa Indonesia","Panduan Fitur Audit SEO - Analisis Website - | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/fr/help/features/site-crawler","fr","Français","Guide Fonction Site Crawler - Analyse - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/de/help/features/site-crawler","de","Deutsch","Site Crawler Feature Guide - Analyse - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/es/help/features/site-crawler","es","Español","Guía Función Rastreador Sitio - Análisis - | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/it/help/features/site-crawler","it","Italiano","Guida Funzione Site Crawler - Analisi - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/id/help/features/site-crawler","id","Bahasa Indonesia","Panduan Fitur Site Crawler - Analisis - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/fr/help/features/competitor-analysis","fr","Français","Guide Fonction Analyse Concurrentielle - | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/de/help/features/competitor-analysis","de","Deutsch","Konkurrenzanalyse Feature Guide - Complete | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/es/help/features/competitor-analysis","es","Español","Guía Función Análisis Competidores - España | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/features/competitor-analysis","it","Italiano","Guida Funzione Analisi Competitor - Italia | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/id/help/features/competitor-analysis","id","Bahasa Indonesia","Panduan Fitur Analisis Kompetitor - | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/fr/help/features/ai-assistant","fr","Français","Guide Fonction Assistant IA - France | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/de/help/features/ai-assistant","de","Deutsch","KI-Assistent Feature Guide - Deutschland | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/es/help/features/ai-assistant","es","Español","Guía Función Asistente IA - España Complete | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/features/ai-assistant","it","Italiano","Guida Funzione Assistente IA - Italia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/id/help/features/ai-assistant","id","Bahasa Indonesia","Panduan Fitur Asisten AI - Indonesia | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/fr/help/account-billing","fr","Français","Gestion Compte & Facturation - Guide - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/de/help/account-billing","de","Deutsch","Konto & Abrechnung Verwaltung - Guide - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/es/help/account-billing","es","Español","Gestión Cuenta & Facturación - Guía - España | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/it/help/account-billing","it","Italiano","Gestione Account & Fatturazione - Guida - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/id/help/account-billing","id","Bahasa Indonesia","Pengelolaan Akun & Penagihan - Panduan - | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/fr/help/billing/payment-methods","fr","Français","Méthodes Paiement & Infos Facturation - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/de/help/billing/payment-methods","de","Deutsch","Zahlungsmethoden & Rechnungsinfos - | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/es/help/billing/payment-methods","es","Español","Métodos Pago & Información Facturación - | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/it/help/billing/payment-methods","it","Italiano","Metodi Pagamento & Info Fatturazione - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/id/help/billing/payment-methods","id","Bahasa Indonesia","Metode Pembayaran & Info Penagihan - | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/fr/help/billing/upgrade-plan","fr","Français","Mettre à Niveau Plan - Abonnements - France | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/de/help/billing/upgrade-plan","de","Deutsch","Plan Upgraden - Abonnements & Preise - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/es/help/billing/upgrade-plan","es","Español","Actualizar Plan - Suscripciones - España | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/it/help/billing/upgrade-plan","it","Italiano","Aggiorna Piano - Abbonamenti - Italia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/id/help/billing/upgrade-plan","id","Bahasa Indonesia","Upgrade Paket - Langganan - Indonesia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/fr/help/billing/invoices","fr","Français","Gestion Factures - Historique - France | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/de/help/billing/invoices","de","Deutsch","Rechnung Verwaltung - Historie - Deutschland | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/es/help/billing/invoices","es","Español","Gestión Facturas - Historial - España | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/it/help/billing/invoices","it","Italiano","Gestione Fatture - Storico - Italia | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/id/help/billing/invoices","id","Bahasa Indonesia","Pengelolaan Faktur - Riwayat - Indonesia | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/fr/help/billing/cancellation","fr","Français","Annulation Compte - Guide - France Complete | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/de/help/billing/cancellation","de","Deutsch","Konto Kündigung - Guide - Deutschland | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/es/help/billing/cancellation","es","Español","Cancelación Cuenta - Guía - España Complete | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/billing/cancellation","it","Italiano","Cancellazione Account - Guida - Italia | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/id/help/billing/cancellation","id","Bahasa Indonesia","Pembatalan Akun - Panduan - Indonesia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/fr/help/security-privacy","fr","Français","Politiques Sécurité & Confidentialité - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/de/help/security-privacy","de","Deutsch","Sicherheit & Datenschutz Richtlinien - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/es/help/security-privacy","es","Español","Políticas Seguridad & Privacidad - España | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/it/help/security-privacy","it","Italiano","Politiche Sicurezza & Privacy - Italia | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/id/help/security-privacy","id","Bahasa Indonesia","Kebijakan Keamanan & Privasi - Indonesia | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/fr/help/security/privacy","fr","Français","Paramètres Confidentialité - Gestion Données | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/de/help/security/privacy","de","Deutsch","Datenschutz Einstellungen - Datenverwaltung | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/es/help/security/privacy","es","Español","Configuraciones Privacidad - Gestión Datos - | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/it/help/security/privacy","it","Italiano","Impostazioni Privacy - Gestione Dati - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/id/help/security/privacy","id","Bahasa Indonesia","Pengaturan Privasi - Pengelolaan Data - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/fr/help/security/gdpr","fr","Français","Conformité RGPD - Droits Données - France | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/de/help/security/gdpr","de","Deutsch","DSGVO Konformität - Datenrechte - Complete | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/es/help/security/gdpr","es","Español","Cumplimiento RGPD - Derechos Datos - España | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/security/gdpr","it","Italiano","Conformité GDPR - Diritti Dati - Italia | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/id/help/security/gdpr","id","Bahasa Indonesia","Kepatuhan GDPR - Hak Data - Indonesia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/fr/help/security/two-factor-authentication","fr","Français","Configuration Authentification Double | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/de/help/security/two-factor-authentication","de","Deutsch","Zwei-Faktor-Authentifizierung Setup - | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/es/help/security/two-factor-authentication","es","Español","Configuración Autenticación Dos Factores - | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/it/help/security/two-factor-authentication","it","Italiano","Configurazione Autenticazione Due Fattori - | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/id/help/security/two-factor-authentication","id","Bahasa Indonesia","Konfigurasi Otentikasi Dua Faktor - | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/fr/help/security/best-practices","fr","Français","Meilleures Pratiques Sécurité - France | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/de/help/security/best-practices","de","Deutsch","Sicherheits Best Practices - Deutschland | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/es/help/security/best-practices","es","Español","Mejores Prácticas Seguridad - España | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/it/help/security/best-practices","it","Italiano","Migliori Pratiche Sicurezza - Italia | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/id/help/security/best-practices","id","Bahasa Indonesia","Praktik Terbaik Keamanan - Indonesia | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/fr/help/troubleshooting","fr","Français","Dépannage - Problèmes Courants - France | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/de/help/troubleshooting","de","Deutsch","Fehlerbehebung - Häufige Probleme - | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/es/help/troubleshooting","es","Español","Solución Problemas - Comunes - España | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/it/help/troubleshooting","it","Italiano","Risoluzione Problemi - Comuni - Italia | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/id/help/troubleshooting","id","Bahasa Indonesia","Pemecahan Masalah - Umum - Indonesia | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/fr/help/troubleshooting/login-issues","fr","Français","Problèmes Connexion - Dépannage - France | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/de/help/troubleshooting/login-issues","de","Deutsch","Anmeldeprobleme - Fehlerbehebung - Complete | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/es/help/troubleshooting/login-issues","es","Español","Problemas Inicio Sesión - Solución - España | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/troubleshooting/login-issues","it","Italiano","Problemi Accesso - Risoluzione - Italia | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/id/help/troubleshooting/login-issues","id","Bahasa Indonesia","Masalah Login - Pemecahan - Indonesia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/fr/help/troubleshooting/audit-issues","fr","Français","Problèmes Audit - Dépannage - France | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/de/help/troubleshooting/audit-issues","de","Deutsch","Audit Probleme - Fehlerbehebung - Complete | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/es/help/troubleshooting/audit-issues","es","Español","Problemas Auditoría - Solución - España | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/it/help/troubleshooting/audit-issues","it","Italiano","Problemi Audit - Risoluzione - Italia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/id/help/troubleshooting/audit-issues","id","Bahasa Indonesia","Masalah Audit - Pemecahan - Indonesia | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/fr/help/troubleshooting/performance","fr","Français","Problèmes Performance - Dépannage - France | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/de/help/troubleshooting/performance","de","Deutsch","Leistungsprobleme - Fehlerbehebung - | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/es/help/troubleshooting/performance","es","Español","Problemas Rendimiento - Solución - España | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/it/help/troubleshooting/performance","it","Italiano","Problemi Prestazioni - Risoluzione - Italia | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/id/help/troubleshooting/performance","id","Bahasa Indonesia","Masalah Performa - Pemecahan - Indonesia | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/fr/help/troubleshooting/sync-issues","fr","Français","Problèmes Synchronisation - Dépannage - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/de/help/troubleshooting/sync-issues","de","Deutsch","Synchronisationsprobleme - Fehlerbehebung - | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/es/help/troubleshooting/sync-issues","es","Español","Problemas Sincronización - Solución - España | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/it/help/troubleshooting/sync-issues","it","Italiano","Problemi Sincronizzazione - Risoluzione - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/id/help/troubleshooting/sync-issues","id","Bahasa Indonesia","Masalah Sinkronisasi - Pemecahan - Indonesia | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/fr/help/api-integrations","fr","Français","Guide API & Intégrations - Endpoints - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/de/help/api-integrations","de","Deutsch","API & Integrationen Guide - Endpunkte - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/es/help/api-integrations","es","Español","Guía API & Integraciones - Endpoints - | AI SEO Turbo","53","en","OK",""
"https://www.aiseoturbo.com/it/help/api-integrations","it","Italiano","Guida API & Integrazioni - Endpoint - Italia | AI SEO Turbo","59","en","OK",""
"https://www.aiseoturbo.com/id/help/api-integrations","id","Bahasa Indonesia","Panduan API & Integrasi - Endpoint - | AI SEO Turbo","51","en","OK",""
"https://www.aiseoturbo.com/fr/help/api/authentication","fr","Français","Authentification API - Guide Développeur - | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/de/help/api/authentication","de","Deutsch","API Authentifizierung - Entwickler Guide - | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/es/help/api/authentication","es","Español","Autenticación API - Guía Desarrollador - | AI SEO Turbo","55","en","OK",""
"https://www.aiseoturbo.com/it/help/api/authentication","it","Italiano","Autenticazione API - Guida Sviluppatore - | AI SEO Turbo","56","en","OK",""
"https://www.aiseoturbo.com/id/help/api/authentication","id","Bahasa Indonesia","Otentikasi API - Panduan Pengembang - | AI SEO Turbo","52","en","OK",""
"https://www.aiseoturbo.com/fr/help/api/webhooks","fr","Français","Intégration Webhooks API - Notifications - | AI SEO Turbo","57","en","OK",""
"https://www.aiseoturbo.com/de/help/api/webhooks","de","Deutsch","API Webhooks Integration - Complete | AI SEO Turbo","50","en","OK",""
"https://www.aiseoturbo.com/es/help/api/webhooks","es","Español","Integración Webhooks API - Notificaciones - | AI SEO Turbo","58","en","OK",""
"https://www.aiseoturbo.com/it/help/api/webhooks","it","Italiano","Integrazione Webhooks API - Notifiche - | AI SEO Turbo","54","en","OK",""
"https://www.aiseoturbo.com/id/help/api/webhooks","id","Bahasa Indonesia","Integrasi Webhooks API - Notifikasi - | AI SEO Turbo","52","en","OK",
