URL,Locale,Locale Name,Original Title,Optimized Title,HTML Lang,Status,Error
https://www.aiseoturbo.com/es/help/getting-started,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Getting Started - AI SEO Turbo Setup Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/getting-started,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Getting Started - AI SEO Turbo Setup Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/getting-started,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/getting-started/quick-start,fr,Français,"Quick Start Guide - AISEOTurbo Setup in 10 Minutes","Quick Start Guide - AISEOTurbo Setup in 10 Minutes - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/getting-started/quick-start,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/getting-started/quick-start,es,Español,"Quick Start Guide - AISEOTurbo Setup in 10 Minutes","Quick Start Guide - AISEOTurbo Setup in 10 Minutes - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/getting-started/quick-start,it,Italiano,"Quick Start Guide - AISEOTurbo Setup in 10 Minutes","Quick Start Guide - AISEOTurbo Setup in 10 Minutes - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/getting-started/quick-start,id,Bahasa Indonesia,"Quick Start Guide - AISEOTurbo Setup in 10 Minutes","Quick Start Guide - AISEOTurbo Setup in 10 Minutes - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/en/help/getting-started/first-audit,en,English,"help.first-audit.meta.title","Complete SEO Audit Guide - Step-by-Step Tutorial | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/getting-started/first-audit,fr,Français,"help.first-audit.meta.title","First SEO Audit - Complete Step-by-Step Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/getting-started/first-audit,de,Deutsch,"help.first-audit.meta.title","First SEO Audit - Complete Step-by-Step Guide - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/getting-started/first-audit,es,Español,"help.first-audit.meta.title","First SEO Audit - Complete Step-by-Step Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/getting-started/first-audit,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/getting-started/first-audit,id,Bahasa Indonesia,"help.first-audit.meta.title","First SEO Audit - Complete Step-by-Step Guide - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/en/help/getting-started/seo-scores,en,English,"help.seo-scores.meta.title","Understanding SEO Scores - Complete Performance Guide | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/getting-started/seo-scores,fr,Français,"help.seo-scores.meta.title","Understanding SEO Scores - Performance Metrics Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/getting-started/seo-scores,de,Deutsch,"help.seo-scores.meta.title","Understanding SEO Scores - Performance Metrics Guide - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/getting-started/seo-scores,es,Español,"help.seo-scores.meta.title","Understanding SEO Scores - Performance Metrics Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/getting-started/seo-scores,it,Italiano,"help.seo-scores.meta.title","Understanding SEO Scores - Performance Metrics Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/getting-started/seo-scores,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/seo-tools-features,fr,Français,"SEO Tools Features - Complete Guide | AI SEO Turbo","SEO Tools Features - Complete Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/seo-tools-features,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/seo-tools-features,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/seo-tools-features,it,Italiano,"SEO Tools Features - Complete Guide | AI SEO Turbo","SEO Tools Features - Complete Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/seo-tools-features,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/seo-audit,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","SEO Audit Feature Guide - Comprehensive Analysis - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/features/seo-audit,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/features/seo-audit,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","SEO Audit Feature Guide - Comprehensive Analysis - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/features/seo-audit,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","SEO Audit Feature Guide - Comprehensive Analysis - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/features/seo-audit,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/site-crawler,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Site Crawler Feature - Technical SEO Analysis Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/features/site-crawler,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/features/site-crawler,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Site Crawler Feature - Technical SEO Analysis Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/features/site-crawler,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Site Crawler Feature - Technical SEO Analysis Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/features/site-crawler,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/competitor-analysis,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/features/competitor-analysis,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Competitor Analysis Feature - SEO Intelligence Guide - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/features/competitor-analysis,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/features/competitor-analysis,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/features/competitor-analysis,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/features/ai-assistant,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/features/ai-assistant,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/features/ai-assistant,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/features/ai-assistant,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/features/ai-assistant,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/account-billing,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/account-billing,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/account-billing,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/account-billing,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Account & Billing - Subscription Management Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/account-billing,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Account & Billing - Subscription Management Guide - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/billing/payment-methods,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Payment Methods - Secure Billing Options - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/billing/payment-methods,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Payment Methods - Secure Billing Options - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/billing/payment-methods,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Payment Methods - Secure Billing Options - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/billing/payment-methods,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Payment Methods - Secure Billing Options - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/billing/payment-methods,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/billing/upgrade-plan,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Upgrade Plan - Choose Your SEO Solution - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/billing/upgrade-plan,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/billing/upgrade-plan,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/billing/upgrade-plan,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/billing/upgrade-plan,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Upgrade Plan - Choose Your SEO Solution - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/billing/invoices,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Invoices & Billing History - Account Management - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/billing/invoices,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Invoices & Billing History - Account Management - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/billing/invoices,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Invoices & Billing History - Account Management - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/billing/invoices,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Invoices & Billing History - Account Management - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/billing/invoices,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/billing/cancellation,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/billing/cancellation,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Cancellation Policy - Account Management Guide - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/billing/cancellation,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/billing/cancellation,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/billing/cancellation,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/security-privacy,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Security & Privacy - Data Protection Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/security-privacy,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/security-privacy,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/security-privacy,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Security & Privacy - Data Protection Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/security-privacy,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Security & Privacy - Data Protection Guide - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/security/privacy,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Privacy Policy - Data Protection & GDPR Compliance - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/security/privacy,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Privacy Policy - Data Protection & GDPR Compliance - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/security/privacy,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/security/privacy,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Privacy Policy - Data Protection & GDPR Compliance - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/security/privacy,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Privacy Policy - Data Protection & GDPR Compliance - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/security/gdpr,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","GDPR Compliance - Data Protection Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/security/gdpr,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","GDPR Compliance - Data Protection Guide - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/security/gdpr,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","GDPR Compliance - Data Protection Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/security/gdpr,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","GDPR Compliance - Data Protection Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/security/gdpr,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/security/two-factor-authentication,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/security/two-factor-authentication,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/security/two-factor-authentication,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Two-Factor Authentication - Account Security - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/security/two-factor-authentication,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/security/two-factor-authentication,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/security/best-practices,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/security/best-practices,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/security/best-practices,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/security/best-practices,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Security Best Practices - Account Protection Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/security/best-practices,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Security Best Practices - Account Protection Guide - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/troubleshooting,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Troubleshooting - Common Issues & Solutions - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/troubleshooting,de,Deutsch,"Help Center - SEO Support & Guides | AI SEO Turbo","Troubleshooting - Common Issues & Solutions - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/troubleshooting,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Troubleshooting - Common Issues & Solutions - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/troubleshooting,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Troubleshooting - Common Issues & Solutions - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/troubleshooting,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Troubleshooting - Common Issues & Solutions - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/troubleshooting/login-issues,fr,Français,"Login Issues Troubleshooting - AISEOTurbo Help","Login Issues Troubleshooting - AISEOTurbo Help - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/troubleshooting/login-issues,de,Deutsch,"Login Issues Troubleshooting - AISEOTurbo Help","Login Issues Troubleshooting - AISEOTurbo Help - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/troubleshooting/login-issues,es,Español,"Login Issues Troubleshooting - AISEOTurbo Help","Login Issues Troubleshooting - AISEOTurbo Help - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/troubleshooting/login-issues,it,Italiano,"Login Issues Troubleshooting - AISEOTurbo Help","Login Issues Troubleshooting - AISEOTurbo Help - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/troubleshooting/login-issues,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/troubleshooting/audit-issues,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/troubleshooting/audit-issues,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/troubleshooting/audit-issues,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/troubleshooting/audit-issues,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/troubleshooting/audit-issues,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/troubleshooting/performance,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/troubleshooting/performance,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/troubleshooting/performance,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/troubleshooting/performance,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/troubleshooting/performance,id,Bahasa Indonesia,"Performance Issues Troubleshooting - AISEOTurbo Help","Performance Issues Troubleshooting - AISEOTurbo Help - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/troubleshooting/sync-issues,fr,Français,"Sync Issues Troubleshooting - AISEOTurbo Help","Sync Issues Troubleshooting - AISEOTurbo Help - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/troubleshooting/sync-issues,de,Deutsch,"Sync Issues Troubleshooting - AISEOTurbo Help","Sync Issues Troubleshooting - AISEOTurbo Help - Deutschland | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/es/help/troubleshooting/sync-issues,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/troubleshooting/sync-issues,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/troubleshooting/sync-issues,id,Bahasa Indonesia,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/fr/help/api-integrations,fr,Français,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/de/help/api-integrations,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/api-integrations,es,Español,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/it/help/api-integrations,it,Italiano,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/id/help/api-integrations,id,Bahasa Indonesia,"API & Integrations - AISEOTurbo Help","API & Integrations - Developer Documentation - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/api/authentication,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","API Authentication - Developer Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/api/authentication,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/api/authentication,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","API Authentication - Developer Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/api/authentication,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","API Authentication - Developer Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/api/authentication,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","API Authentication - Developer Guide - Indonesia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/fr/help/api/webhooks,fr,Français,"Help Center - SEO Support & Guides | AI SEO Turbo","Webhooks API - Integration Guide - France | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/de/help/api/webhooks,de,Deutsch,"ERROR","ERROR",,ERROR,"""Navigation timeout of 30000 ms exceeded"""
https://www.aiseoturbo.com/es/help/api/webhooks,es,Español,"Help Center - SEO Support & Guides | AI SEO Turbo","Webhooks API - Integration Guide - España | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/it/help/api/webhooks,it,Italiano,"Help Center - SEO Support & Guides | AI SEO Turbo","Webhooks API - Integration Guide - Italia | AI SEO Turbo",en,OK,
https://www.aiseoturbo.com/id/help/api/webhooks,id,Bahasa Indonesia,"Help Center - SEO Support & Guides | AI SEO Turbo","Webhooks API - Integration Guide - Indonesia | AI SEO Turbo",en,OK,